,date,away_team,away_team_id,away_points,home_team,home_team_id,home_points,regular_season,season
5524,2019-11-29 20:30:00,Los Angeles Clippers,1,97,San Antonio Spurs,9,107,1,4
5525,2019-11-29 21:00:00,Dallas Mavericks,8,120,Phoenix Suns,12,113,1,4
5526,2019-11-29 22:00:00,Chicago Bulls,25,103,Portland Trail Blazers,11,107,1,4
5527,2019-11-29 22:30:00,Washington Wizards,28,103,Los Angeles Lakers,21,125,1,4
5528,2019-11-30 17:00:00,Denver Nuggets,19,97,Sacramento Kings,20,100,1,4
5529,2019-11-30 19:00:00,Indiana Pacers,3,116,Philadelphia 76ers,7,119,1,4
5530,2019-11-30 20:00:00,Charlotte Hornets,2,96,Milwaukee Bucks,22,137,1,4
5531,2019-11-30 20:00:00,Atlanta Hawks,23,111,Houston Rockets,14,158,1,4
5532,2019-12-01 15:00:00,Miami Heat,6,109,Brooklyn Nets,5,106,1,4
5533,2019-12-01 15:30:00,Memphis Grizzlies,16,115,Minnesota Timberwolves,27,107,1,4
5534,2019-12-01 15:30:00,Boston Celtics,29,113,New York Knicks,24,104,1,4
5535,2019-12-01 16:00:00,Dallas Mavericks,8,114,Los Angeles Lakers,21,100,1,4
5536,2019-12-01 17:00:00,San Antonio Spurs,9,98,Detroit Pistons,13,132,1,4
5537,2019-12-01 17:00:00,Oklahoma City Thunder,18,107,New Orleans Pelicans,17,104,1,4
5538,2019-12-01 18:00:00,Golden State Warriors,15,96,Orlando Magic,4,100,1,4
5539,2019-12-01 18:00:00,Utah Jazz,10,110,Toronto Raptors,0,130,1,4
5540,2019-12-01 22:30:00,Washington Wizards,28,125,Los Angeles Clippers,1,150,1,4
5541,2019-12-02 19:00:00,Utah Jazz,10,94,Philadelphia 76ers,7,103,1,4
5542,2019-12-02 19:00:00,Phoenix Suns,12,109,Charlotte Hornets,2,104,1,4
5543,2019-12-02 19:30:00,Golden State Warriors,15,79,Atlanta Hawks,23,104,1,4
5544,2019-12-02 20:00:00,Indiana Pacers,3,117,Memphis Grizzlies,16,104,1,4
5545,2019-12-02 20:00:00,New York Knicks,24,88,Milwaukee Bucks,22,132,1,4
5546,2019-12-02 22:00:00,Chicago Bulls,25,113,Sacramento Kings,20,106,1,4
5547,2019-12-03 19:00:00,Detroit Pistons,13,127,Cleveland Cavaliers,26,94,1,4
5548,2019-12-03 19:00:00,Orlando Magic,4,127,Washington Wizards,28,120,1,4
5549,2019-12-03 19:30:00,Dallas Mavericks,8,118,New Orleans Pelicans,17,97,1,4
5550,2019-12-03 19:30:00,Miami Heat,6,121,Toronto Raptors,0,110,1,4
5551,2019-12-03 20:30:00,Houston Rockets,14,133,San Antonio Spurs,9,135,1,4
5552,2019-12-03 21:00:00,Los Angeles Lakers,21,105,Denver Nuggets,19,96,1,4
5553,2019-12-03 22:00:00,Portland Trail Blazers,11,97,Los Angeles Clippers,1,117,1,4
5554,2019-12-04 19:00:00,Golden State Warriors,15,91,Charlotte Hornets,2,106,1,4
5555,2019-12-04 19:00:00,Milwaukee Bucks,22,127,Detroit Pistons,13,103,1,4
5556,2019-12-04 19:00:00,Phoenix Suns,12,114,Orlando Magic,4,128,1,4
5557,2019-12-04 19:30:00,Miami Heat,6,93,Boston Celtics,29,112,1,4
5558,2019-12-04 19:30:00,Brooklyn Nets,5,130,Atlanta Hawks,23,118,1,4
5559,2019-12-04 20:00:00,Indiana Pacers,3,107,Oklahoma City Thunder,18,100,1,4
5560,2019-12-04 20:00:00,Memphis Grizzlies,16,99,Chicago Bulls,25,106,1,4
5561,2019-12-04 20:30:00,Minnesota Timberwolves,27,114,Dallas Mavericks,8,121,1,4
5562,2019-12-04 21:00:00,Los Angeles Lakers,21,121,Utah Jazz,10,96,1,4
5563,2019-12-04 22:00:00,Sacramento Kings,20,116,Portland Trail Blazers,11,127,1,4
5564,2019-12-05 19:00:00,Philadelphia 76ers,7,113,Washington Wizards,28,119,1,4
5565,2019-12-05 19:30:00,Denver Nuggets,19,129,New York Knicks,24,92,1,4
5566,2019-12-05 19:30:00,Houston Rockets,14,119,Toronto Raptors,0,109,1,4
5567,2019-12-05 20:00:00,Phoenix Suns,12,139,New Orleans Pelicans,17,132,1,4
5568,2019-12-06 19:00:00,Brooklyn Nets,5,111,Charlotte Hornets,2,104,1,4
5569,2019-12-06 19:00:00,Orlando Magic,4,93,Cleveland Cavaliers,26,87,1,4
5570,2019-12-06 19:00:00,Indiana Pacers,3,101,Detroit Pistons,13,108,1,4
5571,2019-12-06 20:00:00,Denver Nuggets,19,95,Boston Celtics,29,108,1,4
5572,2019-12-06 20:00:00,Washington Wizards,28,103,Miami Heat,6,112,1,4
5573,2019-12-06 20:00:00,Minnesota Timberwolves,27,127,Oklahoma City Thunder,18,139,1,4
5574,2019-12-06 20:00:00,Golden State Warriors,15,100,Chicago Bulls,25,98,1,4
5575,2019-12-06 20:30:00,Los Angeles Clippers,1,91,Milwaukee Bucks,22,119,1,4
5576,2019-12-06 20:30:00,Sacramento Kings,20,104,San Antonio Spurs,9,105,1,4
5577,2019-12-06 22:30:00,Los Angeles Lakers,21,136,Portland Trail Blazers,11,113,1,4
5578,2019-12-07 14:00:00,New Orleans Pelicans,17,84,Dallas Mavericks,8,130,1,4
5579,2019-12-07 19:30:00,Indiana Pacers,3,104,New York Knicks,24,103,1,4
5580,2019-12-07 19:30:00,Cleveland Cavaliers,26,94,Philadelphia 76ers,7,141,1,4
5581,2019-12-07 20:00:00,Phoenix Suns,12,109,Houston Rockets,14,115,1,4
5582,2019-12-07 22:00:00,Memphis Grizzlies,16,112,Utah Jazz,10,126,1,4
5583,2019-12-08 15:00:00,Denver Nuggets,19,102,Brooklyn Nets,5,105,1,4
5584,2019-12-08 17:00:00,Atlanta Hawks,23,122,Charlotte Hornets,2,107,1,4
5585,2019-12-08 18:00:00,Toronto Raptors,0,104,Philadelphia 76ers,7,110,1,4
5586,2019-12-08 18:00:00,Chicago Bulls,25,105,Miami Heat,6,110,1,4
5587,2019-12-08 18:00:00,Los Angeles Clippers,1,135,Washington Wizards,28,119,1,4
5588,2019-12-08 19:00:00,Sacramento Kings,20,110,Dallas Mavericks,8,106,1,4
5589,2019-12-08 21:00:00,Oklahoma City Thunder,18,108,Portland Trail Blazers,11,96,1,4
5590,2019-12-08 21:30:00,Minnesota Timberwolves,27,125,Los Angeles Lakers,21,142,1,4
5591,2019-12-09 19:00:00,Los Angeles Clippers,1,110,Indiana Pacers,3,99,1,4
5592,2019-12-09 19:30:00,Cleveland Cavaliers,26,88,Boston Celtics,29,110,1,4
5593,2019-12-09 20:00:00,Detroit Pistons,13,105,New Orleans Pelicans,17,103,1,4
5594,2019-12-09 20:00:00,Orlando Magic,4,101,Milwaukee Bucks,22,110,1,4
5595,2019-12-09 20:00:00,Toronto Raptors,0,93,Chicago Bulls,25,92,1,4
5596,2019-12-09 20:00:00,Sacramento Kings,20,119,Houston Rockets,14,118,1,4
5597,2019-12-09 21:00:00,Minnesota Timberwolves,27,109,Phoenix Suns,12,125,1,4
5598,2019-12-09 21:00:00,Oklahoma City Thunder,18,104,Utah Jazz,10,90,1,4
5599,2019-12-09 22:30:00,Memphis Grizzlies,16,110,Golden State Warriors,15,102,1,4
5600,2019-12-10 19:00:00,Washington Wizards,28,107,Charlotte Hornets,2,114,1,4
5601,2019-12-10 20:00:00,Atlanta Hawks,23,121,Miami Heat,6,135,1,4
5602,2019-12-10 20:00:00,Denver Nuggets,19,92,Philadelphia 76ers,7,97,1,4
5603,2019-12-10 22:00:00,New York Knicks,24,87,Portland Trail Blazers,11,115,1,4
5604,2019-12-11 19:00:00,Houston Rockets,14,116,Cleveland Cavaliers,26,110,1,4
5605,2019-12-11 19:00:00,Boston Celtics,29,117,Indiana Pacers,3,122,1,4
5606,2019-12-11 19:00:00,Los Angeles Lakers,21,96,Orlando Magic,4,87,1,4
5607,2019-12-11 19:00:00,Los Angeles Clippers,1,112,Toronto Raptors,0,92,1,4
5608,2019-12-11 19:30:00,Charlotte Hornets,2,113,Brooklyn Nets,5,108,1,4
5609,2019-12-11 20:00:00,Utah Jazz,10,127,Minnesota Timberwolves,27,116,1,4
5610,2019-12-11 20:00:00,Atlanta Hawks,23,102,Chicago Bulls,25,136,1,4
5611,2019-12-11 21:00:00,Memphis Grizzlies,16,115,Phoenix Suns,12,108,1,4
5612,2019-12-11 21:30:00,New Orleans Pelicans,17,112,Milwaukee Bucks,22,127,1,4
5613,2019-12-11 22:00:00,Oklahoma City Thunder,18,93,Sacramento Kings,20,94,1,4
5614,2019-12-11 22:30:00,New York Knicks,24,124,Golden State Warriors,15,122,1,4
5615,2019-12-12 20:00:00,Philadelphia 76ers,7,115,Boston Celtics,29,109,1,4
5616,2019-12-12 20:30:00,Cleveland Cavaliers,26,117,San Antonio Spurs,9,109,1,4
5617,2019-12-12 21:00:00,Dallas Mavericks,8,122,Detroit Pistons,13,111,1,4
5618,2019-12-12 22:30:00,Portland Trail Blazers,11,99,Denver Nuggets,19,114,1,4
5619,2019-12-13 19:00:00,Houston Rockets,14,130,Orlando Magic,4,107,1,4
5620,2019-12-13 19:00:00,New Orleans Pelicans,17,109,Philadelphia 76ers,7,116,1,4
5621,2019-12-13 19:00:00,Los Angeles Lakers,21,113,Miami Heat,6,110,1,4
5622,2019-12-13 19:30:00,Indiana Pacers,3,110,Atlanta Hawks,23,100,1,4
5623,2019-12-13 20:00:00,Charlotte Hornets,2,83,Chicago Bulls,25,73,1,4
5624,2019-12-13 20:00:00,Milwaukee Bucks,22,127,Memphis Grizzlies,16,114,1,4
5625,2019-12-13 21:00:00,Golden State Warriors,15,106,Utah Jazz,10,114,1,4
5626,2019-12-13 21:30:00,Los Angeles Clippers,1,124,Minnesota Timberwolves,27,117,1,4
5627,2019-12-13 22:00:00,New York Knicks,24,103,Sacramento Kings,20,101,1,4
5628,2019-12-14 17:00:00,San Antonio Spurs,9,121,Phoenix Suns,12,119,1,4
5629,2019-12-14 19:30:00,Brooklyn Nets,5,102,Toronto Raptors,0,110,1,4
5630,2019-12-14 20:00:00,Washington Wizards,28,111,Memphis Grizzlies,16,128,1,4
5631,2019-12-14 20:00:00,Los Angeles Clippers,1,106,Chicago Bulls,25,109,1,4
5632,2019-12-14 20:30:00,Cleveland Cavaliers,26,108,Milwaukee Bucks,22,125,1,4
5633,2019-12-14 20:30:00,Miami Heat,6,122,Dallas Mavericks,8,118,1,4
5634,2019-12-14 21:00:00,Oklahoma City Thunder,18,102,Denver Nuggets,19,110,1,4
5635,2019-12-14 21:00:00,Detroit Pistons,13,115,Houston Rockets,14,107,1,4
5636,2019-12-15 15:30:00,Orlando Magic,4,130,New Orleans Pelicans,17,119,1,4
5637,2019-12-15 17:00:00,Charlotte Hornets,2,85,Indiana Pacers,3,107,1,4
5638,2019-12-15 18:00:00,Los Angeles Lakers,21,101,Atlanta Hawks,23,96,1,4
5639,2019-12-15 18:00:00,Philadelphia 76ers,7,89,Brooklyn Nets,5,109,1,4
5640,2019-12-15 20:00:00,New York Knicks,24,105,Denver Nuggets,19,111,1,4
5641,2019-12-15 20:30:00,Sacramento Kings,20,100,Golden State Warriors,15,79,1,4
5642,2019-12-16 19:00:00,Washington Wizards,28,133,Detroit Pistons,13,119,1,4
5643,2019-12-16 19:30:00,Cleveland Cavaliers,26,113,Toronto Raptors,0,133,1,4
5644,2019-12-16 20:00:00,San Antonio Spurs,9,107,Houston Rockets,14,109,1,4
5645,2019-12-16 20:00:00,Miami Heat,6,111,Memphis Grizzlies,16,118,1,4
5646,2019-12-16 20:00:00,Chicago Bulls,25,106,Oklahoma City Thunder,18,109,1,4
5647,2019-12-16 20:00:00,Dallas Mavericks,8,120,Milwaukee Bucks,22,116,1,4
5648,2019-12-16 21:00:00,Portland Trail Blazers,11,111,Phoenix Suns,12,110,1,4
5649,2019-12-17 19:00:00,Los Angeles Lakers,21,102,Indiana Pacers,3,105,1,4
5650,2019-12-17 19:00:00,Sacramento Kings,20,102,Charlotte Hornets,2,110,1,4
5651,2019-12-17 19:30:00,Atlanta Hawks,23,120,New York Knicks,24,143,1,4
5652,2019-12-17 20:00:00,Brooklyn Nets,5,108,New Orleans Pelicans,17,101,1,4
5653,2019-12-17 21:00:00,Orlando Magic,4,102,Utah Jazz,10,109,1,4
5654,2019-12-17 22:30:00,Phoenix Suns,12,99,Los Angeles Clippers,1,120,1,4
5655,2019-12-18 19:00:00,Chicago Bulls,25,110,Washington Wizards,28,109,1,4
5656,2019-12-18 19:00:00,Miami Heat,6,108,Philadelphia 76ers,7,104,1,4
5657,2019-12-18 19:00:00,Toronto Raptors,0,112,Detroit Pistons,13,99,1,4
5658,2019-12-18 19:00:00,Charlotte Hornets,2,98,Cleveland Cavaliers,26,100,1,4
5659,2019-12-18 20:00:00,New Orleans Pelicans,17,107,Minnesota Timberwolves,27,99,1,4
5660,2019-12-18 20:00:00,Memphis Grizzlies,16,122,Oklahoma City Thunder,18,126,1,4
5661,2019-12-18 21:00:00,Orlando Magic,4,104,Denver Nuggets,19,113,1,4
5662,2019-12-18 21:30:00,Boston Celtics,29,109,Dallas Mavericks,8,103,1,4
5663,2019-12-18 22:00:00,Golden State Warriors,15,112,Portland Trail Blazers,11,122,1,4
5664,2019-12-19 19:30:00,Utah Jazz,10,111,Atlanta Hawks,23,106,1,4
5665,2019-12-19 20:00:00,Los Angeles Lakers,21,104,Milwaukee Bucks,22,111,1,4
5666,2019-12-19 20:30:00,Brooklyn Nets,5,105,San Antonio Spurs,9,118,1,4
5667,2019-12-19 22:30:00,Houston Rockets,14,122,Los Angeles Clippers,1,117,1,4
5668,2019-12-20 19:00:00,Memphis Grizzlies,16,107,Cleveland Cavaliers,26,114,1,4
5669,2019-12-20 19:00:00,Sacramento Kings,20,105,Indiana Pacers,3,119,1,4
5670,2019-12-20 19:30:00,Washington Wizards,28,118,Toronto Raptors,0,122,1,4
5671,2019-12-20 19:30:00,Detroit Pistons,13,93,Boston Celtics,29,114,1,4
5672,2019-12-20 20:00:00,New York Knicks,24,114,Miami Heat,6,129,1,4
5673,2019-12-20 20:00:00,Dallas Mavericks,8,117,Philadelphia 76ers,7,98,1,4
5674,2019-12-20 20:00:00,Phoenix Suns,12,108,Oklahoma City Thunder,18,126,1,4
5675,2019-12-20 21:00:00,Minnesota Timberwolves,27,100,Denver Nuggets,19,109,1,4
5676,2019-12-20 22:00:00,Orlando Magic,4,103,Portland Trail Blazers,11,118,1,4
5677,2019-12-20 22:30:00,New Orleans Pelicans,17,102,Golden State Warriors,15,106,1,4
5678,2019-12-21 17:00:00,Utah Jazz,10,114,Charlotte Hornets,2,107,1,4
5679,2019-12-21 18:00:00,Atlanta Hawks,23,112,Brooklyn Nets,5,122,1,4
5680,2019-12-21 19:00:00,Chicago Bulls,25,119,Detroit Pistons,13,107,1,4
5681,2019-12-21 19:00:00,Washington Wizards,28,108,Philadelphia 76ers,7,125,1,4
5682,2019-12-21 19:30:00,Milwaukee Bucks,22,123,New York Knicks,24,102,1,4
5683,2019-12-21 20:00:00,Sacramento Kings,20,115,Memphis Grizzlies,16,119,1,4
5684,2019-12-21 20:30:00,Los Angeles Clippers,1,134,San Antonio Spurs,9,109,1,4
5685,2019-12-21 21:00:00,Houston Rockets,14,139,Phoenix Suns,12,125,1,4
5686,2019-12-21 22:00:00,Minnesota Timberwolves,27,106,Portland Trail Blazers,11,113,1,4
5687,2019-12-22 15:30:00,Dallas Mavericks,8,107,Toronto Raptors,0,110,1,4
5688,2019-12-22 18:00:00,Charlotte Hornets,2,93,Boston Celtics,29,119,1,4
5689,2019-12-22 19:00:00,Los Angeles Clippers,1,112,Oklahoma City Thunder,18,118,1,4
5690,2019-12-22 19:00:00,Indiana Pacers,3,89,Milwaukee Bucks,22,117,1,4
5691,2019-12-22 21:30:00,Denver Nuggets,19,128,Los Angeles Lakers,21,104,1,4
5692,2019-12-23 19:00:00,Atlanta Hawks,23,118,Cleveland Cavaliers,26,121,1,4
5693,2019-12-23 19:00:00,Toronto Raptors,0,115,Indiana Pacers,3,120,1,4
5694,2019-12-23 19:00:00,Washington Wizards,28,121,New York Knicks,24,115,1,4
5695,2019-12-23 19:00:00,Chicago Bulls,25,95,Orlando Magic,4,103,1,4
5696,2019-12-23 19:00:00,Philadelphia 76ers,7,125,Detroit Pistons,13,109,1,4
5697,2019-12-23 19:30:00,Utah Jazz,10,104,Miami Heat,6,107,1,4
5698,2019-12-23 20:00:00,San Antonio Spurs,9,145,Memphis Grizzlies,16,115,1,4
5699,2019-12-23 21:00:00,Denver Nuggets,19,113,Phoenix Suns,12,111,1,4
5700,2019-12-23 22:00:00,Houston Rockets,14,113,Sacramento Kings,20,104,1,4
5701,2019-12-23 22:00:00,New Orleans Pelicans,17,102,Portland Trail Blazers,11,94,1,4
5702,2019-12-23 22:30:00,Minnesota Timberwolves,27,104,Golden State Warriors,15,113,1,4
5703,2019-12-25 12:00:00,Boston Celtics,29,118,Toronto Raptors,0,102,1,4
5704,2019-12-25 14:30:00,Milwaukee Bucks,22,109,Philadelphia 76ers,7,121,1,4
5705,2019-12-25 17:00:00,Houston Rockets,14,104,Golden State Warriors,15,116,1,4
5706,2019-12-25 20:00:00,Los Angeles Clippers,1,111,Los Angeles Lakers,21,106,1,4
5707,2019-12-25 22:30:00,New Orleans Pelicans,17,112,Denver Nuggets,19,100,1,4
5708,2019-12-26 19:00:00,Washington Wizards,28,102,Detroit Pistons,13,132,1,4
5709,2019-12-26 19:30:00,New York Knicks,24,94,Brooklyn Nets,5,82,1,4
5710,2019-12-26 20:00:00,San Antonio Spurs,9,98,Dallas Mavericks,8,102,1,4
5711,2019-12-26 20:00:00,Memphis Grizzlies,16,110,Oklahoma City Thunder,18,97,1,4
5712,2019-12-26 22:00:00,Minnesota Timberwolves,27,105,Sacramento Kings,20,104,1,4
5713,2019-12-26 22:30:00,Portland Trail Blazers,11,115,Utah Jazz,10,121,1,4
5714,2019-12-27 16:00:00,Cleveland Cavaliers,26,117,Boston Celtics,29,129,1,4
5715,2019-12-27 19:00:00,Oklahoma City Thunder,18,104,Charlotte Hornets,2,102,1,4
5716,2019-12-27 19:00:00,Philadelphia 76ers,7,97,Orlando Magic,4,98,1,4
5717,2019-12-27 19:30:00,Milwaukee Bucks,22,112,Atlanta Hawks,23,86,1,4
5718,2019-12-27 20:00:00,Indiana Pacers,3,112,Miami Heat,6,113,1,4
5719,2019-12-27 22:30:00,Phoenix Suns,12,96,Golden State Warriors,15,105,1,4
5720,2019-12-28 17:00:00,Memphis Grizzlies,16,110,Denver Nuggets,19,119,1,4
5721,2019-12-28 19:00:00,Indiana Pacers,3,98,New Orleans Pelicans,17,120,1,4
5722,2019-12-28 19:00:00,Toronto Raptors,0,113,Boston Celtics,29,97,1,4
5723,2019-12-28 20:00:00,Atlanta Hawks,23,81,Chicago Bulls,25,116,1,4
5724,2019-12-28 20:00:00,Brooklyn Nets,5,98,Houston Rockets,14,108,1,4
5725,2019-12-28 20:00:00,Cleveland Cavaliers,26,94,Minnesota Timberwolves,27,88,1,4
5726,2019-12-28 20:00:00,New York Knicks,24,107,Washington Wizards,28,100,1,4
5727,2019-12-28 20:00:00,Philadelphia 76ers,7,116,Miami Heat,6,117,1,4
5728,2019-12-28 20:30:00,Orlando Magic,4,100,Milwaukee Bucks,22,111,1,4
5729,2019-12-28 20:30:00,Detroit Pistons,13,109,San Antonio Spurs,9,136,1,4
5730,2019-12-28 20:30:00,Dallas Mavericks,8,141,Golden State Warriors,15,121,1,4
5731,2019-12-28 21:00:00,Phoenix Suns,12,112,Sacramento Kings,20,110,1,4
5732,2019-12-28 22:00:00,Los Angeles Lakers,21,128,Portland Trail Blazers,11,120,1,4
5733,2019-12-28 22:30:00,Utah Jazz,10,120,Los Angeles Clippers,1,107,1,4
5734,2019-12-29 18:00:00,Oklahoma City Thunder,18,98,Toronto Raptors,0,97,1,4
5735,2019-12-29 20:00:00,Houston Rockets,14,112,New Orleans Pelicans,17,127,1,4
5736,2019-12-29 20:00:00,Sacramento Kings,20,115,Denver Nuggets,19,120,1,4
5737,2019-12-29 20:00:00,Charlotte Hornets,2,104,Memphis Grizzlies,16,117,1,4
5738,2019-12-29 21:30:00,Dallas Mavericks,8,95,Los Angeles Lakers,21,108,1,4
5739,2019-12-30 19:00:00,Atlanta Hawks,23,101,Orlando Magic,4,93,1,4
5740,2019-12-30 19:00:00,Miami Heat,6,105,Washington Wizards,28,123,1,4
5741,2019-12-30 20:00:00,Milwaukee Bucks,22,123,Chicago Bulls,25,102,1,4
5742,2019-12-30 20:00:00,Brooklyn Nets,5,115,Minnesota Timberwolves,27,122,1,4
5743,2019-12-30 21:00:00,Detroit Pistons,13,81,Utah Jazz,10,104,1,4
5744,2019-12-30 22:00:00,Phoenix Suns,12,122,Portland Trail Blazers,11,116,1,4
5745,2019-12-31 15:00:00,Boston Celtics,29,109,Charlotte Hornets,2,92,1,4
5746,2019-12-31 15:00:00,Philadelphia 76ers,7,97,Indiana Pacers,3,115,1,4
5747,2019-12-31 17:00:00,Los Angeles Clippers,1,105,Sacramento Kings,20,87,1,4
5748,2019-12-31 19:00:00,Golden State Warriors,15,113,San Antonio Spurs,9,117,1,4
5749,2019-12-31 19:00:00,Denver Nuggets,19,104,Houston Rockets,14,130,1,4
5750,2019-12-31 19:00:00,Cleveland Cavaliers,26,97,Toronto Raptors,0,117,1,4
5751,2019-12-31 20:00:00,Dallas Mavericks,8,101,Oklahoma City Thunder,18,106,1,4
5752,2020-01-01 18:00:00,Orlando Magic,4,122,Washington Wizards,28,101,1,4
5753,2020-01-01 19:30:00,Portland Trail Blazers,11,93,New York Knicks,24,117,1,4
5754,2020-01-01 20:00:00,Minnesota Timberwolves,27,104,Milwaukee Bucks,22,106,1,4
5755,2020-01-01 22:30:00,Phoenix Suns,12,107,Los Angeles Lakers,21,117,1,4
5756,2020-01-02 19:00:00,Charlotte Hornets,2,109,Cleveland Cavaliers,26,106,1,4
5757,2020-01-02 19:00:00,Denver Nuggets,19,124,Indiana Pacers,3,116,1,4
5758,2020-01-02 19:30:00,Toronto Raptors,0,76,Miami Heat,6,84,1,4
5759,2020-01-02 20:00:00,Utah Jazz,10,102,Chicago Bulls,25,98,1,4
5760,2020-01-02 20:00:00,Golden State Warriors,15,84,Minnesota Timberwolves,27,99,1,4
5761,2020-01-02 20:30:00,Brooklyn Nets,5,111,Dallas Mavericks,8,123,1,4
5762,2020-01-02 20:30:00,Oklahoma City Thunder,18,109,San Antonio Spurs,9,103,1,4
5763,2020-01-02 22:00:00,Memphis Grizzlies,16,123,Sacramento Kings,20,128,1,4
5764,2020-01-02 22:30:00,Detroit Pistons,13,112,Los Angeles Clippers,1,126,1,4
5765,2020-01-03 19:00:00,Atlanta Hawks,23,106,Boston Celtics,29,109,1,4
5766,2020-01-03 19:00:00,Miami Heat,6,85,Orlando Magic,4,105,1,4
5767,2020-01-03 19:00:00,Portland Trail Blazers,11,122,Washington Wizards,28,103,1,4
5768,2020-01-03 20:00:00,Philadelphia 76ers,7,108,Houston Rockets,14,118,1,4
5769,2020-01-03 21:00:00,New York Knicks,24,112,Phoenix Suns,12,120,1,4
5770,2020-01-03 22:30:00,New Orleans Pelicans,17,113,Los Angeles Lakers,21,123,1,4
5771,2020-01-04 15:30:00,Memphis Grizzlies,16,140,Los Angeles Clippers,1,114,1,4
5772,2020-01-04 18:00:00,Toronto Raptors,0,121,Brooklyn Nets,5,102,1,4
5773,2020-01-04 19:00:00,Utah Jazz,10,109,Orlando Magic,4,96,1,4
5774,2020-01-04 19:30:00,Indiana Pacers,3,111,Atlanta Hawks,23,116,1,4
5775,2020-01-04 19:30:00,Oklahoma City Thunder,18,121,Cleveland Cavaliers,26,106,1,4
5776,2020-01-04 20:00:00,Boston Celtics,29,111,Chicago Bulls,25,104,1,4
5777,2020-01-04 20:00:00,Denver Nuggets,19,114,Washington Wizards,28,128,1,4
5778,2020-01-04 20:30:00,Charlotte Hornets,2,123,Dallas Mavericks,8,120,1,4
5779,2020-01-04 20:30:00,Detroit Pistons,13,111,Golden State Warriors,15,104,1,4
5780,2020-01-04 20:30:00,San Antonio Spurs,9,118,Milwaukee Bucks,22,127,1,4
5781,2020-01-04 22:00:00,New Orleans Pelicans,17,117,Sacramento Kings,20,115,1,4
5782,2020-01-05 15:30:00,New York Knicks,24,132,Los Angeles Clippers,1,135,1,4
5783,2020-01-05 18:00:00,Portland Trail Blazers,11,111,Miami Heat,6,122,1,4
5784,2020-01-05 19:30:00,Minnesota Timberwolves,27,118,Cleveland Cavaliers,26,103,1,4
5785,2020-01-05 20:00:00,Memphis Grizzlies,16,121,Phoenix Suns,12,114,1,4
5786,2020-01-05 22:00:00,Detroit Pistons,13,99,Los Angeles Lakers,21,106,1,4
5787,2020-01-06 19:00:00,Indiana Pacers,3,115,Charlotte Hornets,2,104,1,4
5788,2020-01-06 19:00:00,Brooklyn Nets,5,89,Orlando Magic,4,101,1,4
5789,2020-01-06 19:00:00,Boston Celtics,29,94,Washington Wizards,28,99,1,4
5790,2020-01-06 19:00:00,Oklahoma City Thunder,18,113,Philadelphia 76ers,7,120,1,4
5791,2020-01-06 19:30:00,Denver Nuggets,19,123,Atlanta Hawks,23,115,1,4
5792,2020-01-06 20:00:00,Utah Jazz,10,128,New Orleans Pelicans,17,126,1,4
5793,2020-01-06 20:30:00,Milwaukee Bucks,22,104,San Antonio Spurs,9,126,1,4
5794,2020-01-06 20:30:00,Chicago Bulls,25,110,Dallas Mavericks,8,118,1,4
5795,2020-01-06 22:00:00,Golden State Warriors,15,98,Sacramento Kings,20,111,1,4
5796,2020-01-07 19:00:00,Portland Trail Blazers,11,101,Toronto Raptors,0,99,1,4
5797,2020-01-07 19:00:00,Detroit Pistons,13,115,Cleveland Cavaliers,26,113,1,4
5798,2020-01-07 19:30:00,Oklahoma City Thunder,18,111,Brooklyn Nets,5,103,1,4
5799,2020-01-07 20:00:00,Minnesota Timberwolves,27,112,Memphis Grizzlies,16,119,1,4
5800,2020-01-07 21:00:00,Sacramento Kings,20,114,Phoenix Suns,12,103,1,4
5801,2020-01-07 22:30:00,New York Knicks,24,87,Los Angeles Lakers,21,117,1,4
5802,2020-01-08 19:00:00,Washington Wizards,28,89,Orlando Magic,4,123,1,4
5803,2020-01-08 19:00:00,Miami Heat,6,122,Indiana Pacers,3,108,1,4
5804,2020-01-08 19:00:00,San Antonio Spurs,9,129,Boston Celtics,29,114,1,4
5805,2020-01-08 19:00:00,Toronto Raptors,0,112,Charlotte Hornets,2,110,1,4
5806,2020-01-08 19:30:00,Denver Nuggets,19,107,Dallas Mavericks,8,106,1,4
5807,2020-01-08 19:30:00,Houston Rockets,14,122,Atlanta Hawks,23,115,1,4
5808,2020-01-08 20:00:00,Chicago Bulls,25,108,New Orleans Pelicans,17,123,1,4
5809,2020-01-08 21:00:00,New York Knicks,24,104,Utah Jazz,10,128,1,4
5810,2020-01-08 22:00:00,Milwaukee Bucks,22,107,Golden State Warriors,15,98,1,4
5811,2020-01-09 19:00:00,Boston Celtics,29,98,Philadelphia 76ers,7,109,1,4
5812,2020-01-09 19:00:00,Cleveland Cavaliers,26,115,Detroit Pistons,13,112,1,4
5813,2020-01-09 20:00:00,Portland Trail Blazers,11,102,Minnesota Timberwolves,27,116,1,4
5814,2020-01-09 21:30:00,Houston Rockets,14,92,Oklahoma City Thunder,18,113,1,4
5815,2020-01-10 19:00:00,Atlanta Hawks,23,101,Washington Wizards,28,111,1,4
5816,2020-01-10 19:15:00,New Orleans Pelicans,17,123,New York Knicks,24,111,1,4
5817,2020-01-10 19:30:00,Miami Heat,6,113,Brooklyn Nets,5,117,1,4
5818,2020-01-10 20:00:00,San Antonio Spurs,9,121,Memphis Grizzlies,16,134,1,4
